MONTO_ADEFAS,MONTO_APROBADO,MONTO_DEVENGADO,MONTO_EJERCICIO,MONTO_EJERCIDO,MONTO_MODIFICADO,MONTO_PAGADO,activity_id,administrative_classification_id,budget_line_id_id,date_id,economic_classification_id,expenditure_type_id,fin_source_id,functional_classification_id,geo_source_id
,24000.00,,,70981.00,,,2661,2192,9217,1,719,2,1,22,38
,59183.00,,,69183.00,,,2661,2193,9217,1,719,2,1,22,38
,0.00,,,547690.00,,,2661,2194,9217,1,719,2,1,22,38
,42350.00,,,61830.00,,,2661,2195,9217,1,719,2,1,22,38
,0.00,,,288000.00,,,2661,2196,9217,1,719,2,1,22,38
,28071180.00,,,70940912.00,,,2685,2197,9217,1,719,2,1,22,38
,0.00,,,77096.00,,,2621,2185,9217,1,720,2,1,22,38
,0.00,,,8000.00,,,2621,2186,9217,1,720,2,1,22,38
,0.00,,,96786.00,,,2621,2187,9217,1,720,2,1,22,38
,0.00,,,52462.00,,,2621,2189,9217,1,720,2,1,22,38
,0.00,,,70500.00,,,2621,2191,9217,1,720,2,1,22,38
,0.00,,,112106.00,,,2621,2193,9217,1,720,2,1,22,38
,0.00,,,30000.00,,,2621,2196,9217,1,720,2,1,22,38
,0.00,,,166085.00,,,2661,2178,9217,1,720,2,1,22,38
,216658.00,,,188435.00,,,2661,2185,9217,1,720,2,1,22,38
,29411.00,,,17157.00,,,2661,2187,9217,1,720,2,1,22,38
,195341.00,,,195341.00,,,2661,2189,9217,1,720,2,1,22,38
,0.00,,,1296.00,,,2661,2190,9217,1,720,2,1,22,38
,0.00,,,1500.00,,,2685,2197,9217,1,720,2,1,22,38
,0.00,,,512.00,,,2661,2178,9217,1,721,2,1,22,38
,703215.00,,,1739198.00,,,2661,2185,9217,1,721,2,1,22,38
,0.00,,,9840.00,,,2661,2188,9217,1,721,2,1,22,38
,0.00,,,1540.00,,,2661,2190,9217,1,721,2,1,22,38
,0.00,,,2760.00,,,2661,2192,9217,1,721,2,1,22,38
,72238.00,,,72238.00,,,2661,2193,9217,1,721,2,1,22,38
,0.00,,,77883.00,,,2661,2195,9217,1,721,2,1,22,38
,0.00,,,64310.00,,,2661,2196,9217,1,721,2,1,22,38
,0.00,,,20089.00,,,2685,2197,9217,1,721,2,1,22,38
,0.00,,,16500.00,,,2621,2185,9217,1,722,2,1,22,38
,0.00,,,4000.00,,,2621,2186,9217,1,722,2,1,22,38
,0.00,,,3500.00,,,2621,2191,9217,1,722,2,1,22,38
,0.00,,,18000.00,,,2621,2195,9217,1,722,2,1,22,38
,0.00,,,30000.00,,,2621,2196,9217,1,722,2,1,22,38
,66806.00,,,1468405.00,,,2661,2178,9217,1,722,2,1,22,38
,259204.00,,,351929.00,,,2661,2185,9217,1,722,2,1,22,38
,0.00,,,312232.00,,,2661,2188,9217,1,722,2,1,22,38
,120000.00,,,180000.00,,,2661,2189,9217,1,722,2,1,22,38
,0.00,,,285242.00,,,2661,2190,9217,1,722,2,1,22,38
,0.00,,,120000.00,,,2661,2192,9217,1,722,2,1,22,38
,53990.00,,,66030.00,,,2661,2193,9217,1,722,2,1,22,38
,0.00,,,247416.00,,,2661,2196,9217,1,722,2,1,22,38
,0.00,,,348.00,,,2685,2197,9217,1,722,2,1,22,38
,0.00,,,0.00,,,2661,2185,9217,1,737,2,1,22,38
,1834.00,,,1834.00,,,2661,2185,9217,1,738,2,1,22,38
,0.00,,,3600.00,,,2621,2178,9217,1,739,2,1,22,38
,0.00,,,165945.00,,,2661,2185,9217,1,739,2,1,22,38
,0.00,,,2680.00,,,2685,2197,9217,1,739,2,1,22,38
,0.00,,,215000.00,,,2904,2185,9217,1,739,2,1,22,38
,0.00,,,14928.00,,,2661,2196,9217,1,740,2,1,22,38
,0.00,,,0.00,,,2661,2178,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2185,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2186,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2187,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2188,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2189,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2190,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2191,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2192,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2193,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2194,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2195,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2661,2196,9217,1,783,2,1,22,38
,0.00,,,0.00,,,2685,2197,9217,1,783,2,1,22,38
,0.00,,,14007.00,,,2661,2188,9217,1,784,2,1,22,38
,1000000.00,,,1209545.00,,,2661,2178,9217,1,786,2,1,22,38
,3492965.00,,,4725270.00,,,2661,2185,9217,1,786,2,1,22,38
,0.00,,,22425.00,,,2661,2189,9217,1,786,2,1,22,38
,0.00,,,20576.00,,,2661,2193,9217,1,786,2,1,22,38
,0.00,,,1430.00,,,2661,2194,9217,1,786,2,1,22,38
,0.00,,,1955.00,,,2685,2197,9217,1,786,2,1,22,38
,0.00,,,1857000.00,,,2904,2185,9217,1,787,2,1,22,38
,40000.00,,,0.00,,,2661,2178,9217,1,788,2,1,22,38
,0.00,,,52992.00,,,2621,2178,9217,1,791,2,1,22,38
,0.00,,,118107.00,,,2621,2185,9217,1,791,2,1,22,38
,0.00,,,8000.00,,,2621,2186,9217,1,791,2,1,22,38
,0.00,,,9000.00,,,2621,2188,9217,1,791,2,1,22,38
,0.00,,,4408.00,,,2621,2191,9217,1,791,2,1,22,38
,0.00,,,24000.00,,,2621,2195,9217,1,791,2,1,22,38
,0.00,,,39070.00,,,2661,2178,9217,1,791,2,1,22,38
,0.00,,,106264.00,,,2661,2192,9217,1,791,2,1,22,38
,0.00,,,36000.00,,,2661,2192,9217,1,792,2,1,22,38
,526682.00,,,1038576.00,,,2661,2178,9217,1,794,2,1,22,38
,23546384.00,,,49890476.00,,,2661,2185,9217,1,794,2,1,22,38
,24599729.00,,,19627855.00,,,2661,2186,9217,1,794,2,1,22,38
,10611372.00,,,12806022.00,,,2661,2187,9217,1,794,2,1,22,38
,9231561.00,,,5260357.00,,,2661,2188,9217,1,794,2,1,22,38
,11111372.00,,,25476071.00,,,2661,2189,9217,1,794,2,1,22,38
,8111372.00,,,4948639.00,,,2661,2190,9217,1,794,2,1,22,38
,8111372.00,,,13897297.00,,,2661,2191,9217,1,794,2,1,22,38
,8111372.00,,,9606865.00,,,2661,2192,9217,1,794,2,1,22,38
,7111372.00,,,2187421.00,,,2661,2193,9217,1,794,2,1,22,38
,9511380.00,,,8459339.00,,,2661,2194,9217,1,794,2,1,22,38
,11200955.00,,,8632164.00,,,2661,2195,9217,1,794,2,1,22,38
,7609168.00,,,12502335.00,,,2661,2196,9217,1,794,2,1,22,38
,213341.00,,,203904.00,,,2685,2197,9217,1,794,2,1,22,38
,450000.00,,,1990843.00,,,2661,2178,9217,1,796,2,1,22,38
,450000.00,,,75481.00,,,2661,2185,9217,1,796,2,1,22,38
,0.00,,,15271.00,,,2661,2188,9217,1,796,2,1,22,38
,0.00,,,23763.00,,,2661,2191,9217,1,796,2,1,22,38
,0.00,,,23670.00,,,2661,2192,9217,1,796,2,1,22,38
,0.00,,,5941.00,,,2661,2194,9217,1,796,2,1,22,38
,0.00,,,32058.00,,,2661,2195,9217,1,796,2,1,22,38
,0.00,,,14098.00,,,2661,2196,9217,1,796,2,1,22,38
,80000.00,,,379370.00,,,2685,2197,9217,1,796,2,1,22,38
,0.00,,,9696.00,,,2621,2185,9217,1,797,2,1,22,38
,0.00,,,5600.00,,,2621,2186,9217,1,797,2,1,22,38
,0.00,,,9000.00,,,2621,2188,9217,1,797,2,1,22,38
,0.00,,,3500.00,,,2621,2189,9217,1,797,2,1,22,38
,0.00,,,3300.00,,,2621,2191,9217,1,797,2,1,22,38
,0.00,,,8000.00,,,2621,2193,9217,1,797,2,1,22,38
,0.00,,,48000.00,,,2621,2195,9217,1,797,2,1,22,38
,0.00,,,1169443.00,,,2661,2185,9217,1,797,2,1,22,38
,7100400.00,,,5351755.00,,,2661,2178,9217,1,800,2,1,22,38
,200000.00,,,236930.00,,,2661,2185,9217,1,800,2,1,22,38
,0.00,,,9300.00,,,2661,2186,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2187,9217,1,800,2,1,22,38
,0.00,,,4446.00,,,2661,2188,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2189,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2190,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2191,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2192,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2193,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2194,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2195,9217,1,800,2,1,22,38
,0.00,,,3300.00,,,2661,2196,9217,1,800,2,1,22,38
,0.00,,,31306.00,,,2685,2197,9217,1,800,2,1,22,38
,5000000.00,,,3827381.00,,,2661,2178,9217,1,802,2,1,22,38
,300000.00,,,149650.00,,,2661,2185,9217,1,802,2,1,22,38
,0.00,,,19438.00,,,2661,2186,9217,1,802,2,1,22,38
,0.00,,,24798.00,,,2661,2188,9217,1,802,2,1,22,38
,0.00,,,9548.00,,,2661,2193,9217,1,802,2,1,22,38
,0.00,,,20042.00,,,2661,2194,9217,1,802,2,1,22,38
,0.00,,,12439.00,,,2661,2195,9217,1,802,2,1,22,38
,0.00,,,8105.00,,,2661,2196,9217,1,802,2,1,22,38
,4600000.00,,,3922398.00,,,2685,2197,9217,1,802,2,1,22,38
,0.00,,,132837.00,,,2661,2192,9217,1,808,2,1,22,38
,0.00,,,9690271.00,,,2661,2178,9217,1,809,2,1,22,38
,0.00,,,1259520.00,,,2661,2185,9217,1,809,2,1,22,38
,0.00,,,30636.00,,,2661,2178,9217,1,824,2,1,22,38
,0.00,,,2104.00,,,2685,2197,9217,1,824,2,1,22,38
,0.00,,,96974.00,,,2661,2185,9217,1,826,2,1,22,38
,0.00,,,57000.00,,,2661,2187,9217,1,826,2,1,22,38
,0.00,,,1033431.00,,,2661,2178,9217,1,1091,3,1,22,38
,0.00,,,346471.00,,,2661,2185,9217,1,1091,3,1,22,38
,0.00,,,60518.00,,,2661,2186,9217,1,1091,3,1,22,38
,0.00,,,27839.00,,,2661,2187,9217,1,1091,3,1,22,38
,0.00,,,50411.00,,,2661,2188,9217,1,1091,3,1,22,38
,0.00,,,86825.00,,,2661,2189,9217,1,1091,3,1,22,38
,0.00,,,53781.00,,,2661,2190,9217,1,1091,3,1,22,38
,0.00,,,64724.00,,,2661,2191,9217,1,1091,3,1,22,38
,0.00,,,33802.00,,,2661,2192,9217,1,1091,3,1,22,38
,0.00,,,47931.00,,,2661,2193,9217,1,1091,3,1,22,38
,0.00,,,33751.00,,,2661,2194,9217,1,1091,3,1,22,38
,0.00,,,86885.00,,,2661,2195,9217,1,1091,3,1,22,38
,0.00,,,64538.00,,,2661,2196,9217,1,1091,3,1,22,38
,0.00,,,1665498.00,,,2904,2185,9217,1,1091,3,1,22,38
,0.00,,,2089461.00,,,2661,2178,9217,1,1092,3,1,22,38
,0.00,,,820979.00,,,2661,2185,9217,1,1092,3,1,22,38
,0.00,,,232255.00,,,2661,2189,9217,1,1092,3,1,22,38
,0.00,,,52849.00,,,2661,2191,9217,1,1092,3,1,22,38
,0.00,,,4140.00,,,2661,2193,9217,1,1092,3,1,22,38
,0.00,,,3376.00,,,2661,2194,9217,1,1092,3,1,22,38
,0.00,,,506664.00,,,2661,2195,9217,1,1092,3,1,22,38
,0.00,,,266822.00,,,2904,2185,9217,1,1092,3,1,22,38
,0.00,,,9369.00,,,2621,2178,9217,1,1093,3,1,22,38
,0.00,,,683433.00,,,2661,2178,9217,1,1093,3,1,22,38
,0.00,,,71263.00,,,2661,2185,9217,1,1093,3,1,22,38
,0.00,,,51363.00,,,2661,2186,9217,1,1093,3,1,22,38
,0.00,,,21694.00,,,2661,2187,9217,1,1093,3,1,22,38
,0.00,,,21921.00,,,2661,2188,9217,1,1093,3,1,22,38
,0.00,,,25772.00,,,2661,2189,9217,1,1093,3,1,22,38
,0.00,,,25610.00,,,2661,2190,9217,1,1093,3,1,22,38
,0.00,,,39240.00,,,2661,2191,9217,1,1093,3,1,22,38
,0.00,,,15784.00,,,2661,2192,9217,1,1093,3,1,22,38
,0.00,,,18370.00,,,2661,2193,9217,1,1093,3,1,22,38
,0.00,,,34033.00,,,2661,2194,9217,1,1093,3,1,22,38
,0.00,,,15739.00,,,2661,2195,9217,1,1093,3,1,22,38
,0.00,,,14810.00,,,2661,2196,9217,1,1093,3,1,22,38
,0.00,,,491759.00,,,2904,2185,9217,1,1093,3,1,22,38
,0.00,,,90229.00,,,2904,2185,9217,1,1094,3,1,22,38
,0.00,,,1012720.00,,,2621,2185,9217,1,1104,3,1,22,38
,0.00,,,330190.00,,,2621,2186,9217,1,1104,3,1,22,38
,0.00,,,318190.00,,,2621,2187,9217,1,1104,3,1,22,38
,0.00,,,636381.00,,,2621,2188,9217,1,1104,3,1,22,38
,0.00,,,636381.00,,,2621,2189,9217,1,1104,3,1,22,38
,0.00,,,318190.00,,,2621,2190,9217,1,1104,3,1,22,38
,0.00,,,636381.00,,,2621,2191,9217,1,1104,3,1,22,38
,0.00,,,318190.00,,,2621,2193,9217,1,1104,3,1,22,38
,0.00,,,318190.00,,,2621,2195,9217,1,1104,3,1,22,38
,0.00,,,318190.00,,,2621,2196,9217,1,1104,3,1,22,38
,0.00,,,746935.00,,,2661,2189,9217,1,1104,3,1,22,38
,0.00,,,284000.00,,,2661,2196,9217,1,1104,3,1,22,38
,0.00,,,156964.00,,,2685,2197,9217,1,1104,3,1,22,38
,0.00,,,5000.00,,,2621,2185,9217,1,1105,3,1,22,38
,0.00,,,224999.00,,,2661,2178,9217,1,1105,3,1,22,38
,0.00,,,3048124.00,,,2661,2185,9217,1,1105,3,1,22,38
,0.00,,,50917.00,,,2661,2194,9217,1,1105,3,1,22,38
,0.00,,,157382.00,,,2685,2197,9217,1,1105,3,1,22,38
,0.00,,,9500.00,,,2621,2187,9217,1,1106,3,1,22,38
,0.00,,,4728594.00,,,2685,2197,9217,1,1106,3,1,22,38
,0.00,,,31530.00,,,2621,2191,9217,1,1107,3,1,22,38
,0.00,,,1696755.00,,,2661,2178,9217,1,1107,3,1,22,38
,0.00,,,17815189.00,,,2661,2185,9217,1,1107,3,1,22,38
,0.00,,,0.00,,,2685,2197,9217,1,1107,3,1,22,38
,0.00,,,1804.00,,,2904,2185,9217,1,1107,3,1,22,38
,0.00,,,55622.00,,,2661,2178,9217,1,1108,3,1,22,38
,0.00,,,7775047.00,,,2661,2185,9217,1,1108,3,1,22,38
,0.00,,,32483.00,,,2661,2186,9217,1,1108,3,1,22,38
,0.00,,,9435.00,,,2661,2187,9217,1,1108,3,1,22,38
,0.00,,,19205.00,,,2661,2188,9217,1,1108,3,1,22,38
,0.00,,,31444.00,,,2661,2189,9217,1,1108,3,1,22,38
,0.00,,,23149.00,,,2661,2190,9217,1,1108,3,1,22,38
,0.00,,,21132.00,,,2661,2191,9217,1,1108,3,1,22,38
,0.00,,,8905.00,,,2661,2192,9217,1,1108,3,1,22,38
,0.00,,,15905.00,,,2661,2193,9217,1,1108,3,1,22,38
,0.00,,,23115.00,,,2661,2194,9217,1,1108,3,1,22,38
,0.00,,,11831.00,,,2661,2195,9217,1,1108,3,1,22,38
,0.00,,,72291.00,,,2661,2196,9217,1,1108,3,1,22,38
,0.00,,,3905059.00,,,2685,2197,9217,1,1108,3,1,22,38
,0.00,,,95300.00,,,2904,2185,9217,1,1108,3,1,22,38
,0.00,,,162495.00,,,2621,2178,9217,1,1109,3,1,22,38
,0.00,,,18108526.00,,,2661,2178,9217,1,1109,3,1,22,38
,0.00,,,4103433.00,,,2661,2185,9217,1,1109,3,1,22,38
,0.00,,,413875.00,,,2661,2186,9217,1,1109,3,1,22,38
,0.00,,,288197.00,,,2661,2187,9217,1,1109,3,1,22,38
,0.00,,,372920.00,,,2661,2188,9217,1,1109,3,1,22,38
,0.00,,,429127.00,,,2661,2189,9217,1,1109,3,1,22,38
,0.00,,,397944.00,,,2661,2190,9217,1,1109,3,1,22,38
,0.00,,,437262.00,,,2661,2191,9217,1,1109,3,1,22,38
,0.00,,,330150.00,,,2661,2192,9217,1,1109,3,1,22,38
,0.00,,,465576.00,,,2661,2193,9217,1,1109,3,1,22,38
,0.00,,,381646.00,,,2661,2194,9217,1,1109,3,1,22,38
,0.00,,,338932.00,,,2661,2195,9217,1,1109,3,1,22,38
,0.00,,,268135.00,,,2661,2196,9217,1,1109,3,1,22,38
,0.00,,,1668679.00,,,2904,2185,9217,1,1109,3,1,22,38
,0.00,,,10005202.00,,,2661,2178,9217,1,1116,3,1,22,38
,0.00,,,460952702.00,,,2661,2185,9217,1,1116,3,1,22,38
,0.00,,,126000.00,,,2661,2193,9217,1,1116,3,1,22,38
,0.00,,,1709324.00,,,2685,2197,9217,1,1116,3,1,22,38
,0.00,,,580919.00,,,2621,2186,9217,1,1118,3,1,22,38
,0.00,,,273303.00,,,2904,2185,9217,1,1125,3,1,22,38
,0.00,,,49000.00,,,2621,2185,9217,1,1126,3,1,22,38
,0.00,,,87315.00,,,2904,2185,9217,1,1126,3,1,22,38
,0.00,,,3525642.00,,,2661,2185,9217,1,1140,3,1,22,38
,0.00,,,2146122.00,,,2685,2197,9217,1,1140,3,1,22,38
,0.00,,,40000.00,,,2661,2185,9217,1,1141,3,1,22,38
,0.00,,,15000.00,,,2661,2196,9217,1,1141,3,1,22,38
,0.00,,,1488581.00,,,2685,2197,9217,1,1141,3,1,22,38
,0.00,,,884598.00,,,2661,2195,9217,1,1161,3,1,22,38
,0.00,,,25000.00,,,2621,2191,9217,1,1180,3,1,22,38
,0.00,,,0.00,,,2661,2185,9217,1,1252,2,1,22,38
,0.00,,,153030.00,,,2661,2188,9217,1,1254,2,1,22,38
,0.00,,,31050.00,,,2661,2196,9217,1,1254,2,1,22,38
,12486805.00,,,14199096.00,,,2661,2185,9217,1,1255,2,1,22,38
,47562000.00,,,46692083.00,,,2661,2185,9217,1,1256,2,1,22,38
,0.00,,,59465.00,,,2661,2185,9217,1,1262,2,1,22,38
,0.00,,,86868017.00,,,2661,2185,9217,1,1280,2,1,22,38
,0.00,,,83651195.00,,,2661,2185,9217,1,1280,3,1,22,38
,0.00,,,572232144.00,,,2685,2197,9217,1,1280,2,1,22,38
,0.00,,,32493032.00,,,2685,2197,9217,1,1280,3,1,22,38
,103145885.00,,,99816592.00,,,2638,2179,9217,1,77,2,1,23,38
,62413760.00,,,64033387.00,,,2638,2180,9217,1,77,2,1,23,38
,331749540.00,,,328242483.00,,,2638,2184,9217,1,77,2,1,23,38
,7546825.00,,,7511719.00,,,2638,2179,9217,1,84,2,1,23,38
,0.00,,,58890676.00,,,1786,2184,9217,1,85,4,1,23,38
,0.00,,,2809927.00,,,1798,2184,9217,1,85,4,1,23,38
,6592890.00,,,5809629.00,,,2638,2179,9217,1,98,2,1,23,38
,4100734.00,,,3862141.00,,,2638,2180,9217,1,98,2,1,23,38
,20248904.00,,,19467223.00,,,2638,2184,9217,1,98,2,1,23,38
,26761818.00,,,27261014.00,,,2638,2179,9217,1,99,2,1,23,38
,12693511.00,,,17066252.00,,,2638,2180,9217,1,99,2,1,23,38
,69091689.00,,,84693790.00,,,2638,2184,9217,1,99,2,1,23,38
,351918.00,,,796587.00,,,2638,2179,9217,1,102,2,1,23,38
,229737.00,,,323505.00,,,2638,2180,9217,1,102,2,1,23,38
,11840539.00,,,12369685.00,,,2638,2184,9217,1,102,2,1,23,38
,4036934.00,,,5821458.00,,,2638,2179,9217,1,103,2,1,23,38
,10294932.00,,,6806092.00,,,2638,2184,9217,1,103,2,1,23,38
,1200.00,,,1180.00,,,2638,2179,9217,1,105,2,1,23,38
,900.00,,,1873.00,,,2638,2180,9217,1,105,2,1,23,38
,10500.00,,,16339.00,,,2638,2184,9217,1,105,2,1,23,38
,34242113.00,,,65771197.00,,,2638,2179,9217,1,114,2,1,23,38
,21910539.00,,,41737095.00,,,2638,2180,9217,1,114,2,1,23,38
,94030043.00,,,198230180.00,,,2638,2184,9217,1,114,2,1,23,38
,65387529.00,,,89939267.00,,,2638,2179,9217,1,122,2,1,23,38
,40948254.00,,,56559509.00,,,2638,2180,9217,1,122,2,1,23,38
,290528764.00,,,316386885.00,,,2638,2184,9217,1,122,2,1,23,38
,0.00,,,649166.00,,,2638,2179,9217,1,149,2,1,23,38
,5174951.00,,,5174951.00,,,2638,2179,9217,1,150,2,1,23,38
,3142225.00,,,3142225.00,,,2638,2180,9217,1,150,2,1,23,38
,17279988.00,,,17279988.00,,,2638,2184,9217,1,150,2,1,23,38
,0.00,,,300362.00,,,2638,2179,9217,1,151,2,1,23,38
,4643700.00,,,4643700.00,,,2638,2179,9217,1,153,2,1,23,38
,2390614.00,,,2390614.00,,,2638,2180,9217,1,153,2,1,23,38
,16390269.00,,,16390269.00,,,2638,2184,9217,1,153,2,1,23,38
,515727.00,,,515727.00,,,2638,2179,9217,1,156,2,1,23,38
,312075.00,,,312075.00,,,2638,2180,9217,1,156,2,1,23,38
,1658753.00,,,1658753.00,,,2638,2184,9217,1,156,2,1,23,38
,0.00,,,2770208.00,,,1786,2184,9217,1,158,4,1,23,38
,0.00,,,203470.00,,,1798,2184,9217,1,158,4,1,23,38
,0.00,,,695793.00,,,1786,2184,9217,1,159,4,1,23,38
,0.00,,,32316.00,,,1798,2184,9217,1,159,4,1,23,38
,0.00,,,734453.00,,,1786,2184,9217,1,161,4,1,23,38
,0.00,,,32324.00,,,1798,2184,9217,1,161,4,1,23,38
,0.00,,,120145.00,,,2638,2179,9217,1,161,2,1,23,38
,0.00,,,190730.00,,,2638,2179,9217,1,162,2,1,23,38
,909035.00,,,916128.00,,,2638,2179,9217,1,180,2,1,23,38
,218330.00,,,220032.00,,,2638,2180,9217,1,180,2,1,23,38
,4962723.00,,,4983204.00,,,2638,2184,9217,1,180,2,1,23,38
,9679481.00,,,9773700.00,,,2638,2179,9217,1,181,2,1,23,38
,6465229.00,,,6528168.00,,,2638,2180,9217,1,181,2,1,23,38
,27394113.00,,,27660792.00,,,2638,2184,9217,1,181,2,1,23,38
,111407753.00,,,38841675.00,,,2638,2179,9217,1,185,2,1,23,38
,39660188.00,,,3384410.00,,,2638,2180,9217,1,185,2,1,23,38
,271904430.00,,,279328867.00,,,2638,2184,9217,1,185,2,1,23,38
,10517524.00,,,9271220.00,,,2638,2179,9217,1,187,2,1,23,38
,7137136.00,,,6256710.00,,,2638,2180,9217,1,187,2,1,23,38
,28713456.00,,,28883397.00,,,2638,2184,9217,1,187,2,1,23,38
,0.00,,,0.00,,,2638,2179,9217,1,314,2,1,23,38
,0.00,,,0.00,,,2638,2180,9217,1,314,2,1,23,38
,0.00,,,0.00,,,2638,2184,9217,1,314,2,1,23,38
,0.00,,,210199.00,,,1786,2184,9217,1,315,4,1,23,38
,0.00,,,11946.00,,,1798,2184,9217,1,315,4,1,23,38
,1335108.00,,,1182909.00,,,2638,2179,9217,1,315,2,1,23,38
,472500.00,,,472499.00,,,2638,2180,9217,1,315,2,1,23,38
,724290.00,,,707880.00,,,2638,2184,9217,1,315,2,1,23,38
,0.00,,,111915.00,,,1786,2184,9217,1,316,4,1,23,38
,0.00,,,2644.00,,,1798,2184,9217,1,316,4,1,23,38
,643513.00,,,548613.00,,,2638,2179,9217,1,316,2,1,23,38
,84000.00,,,83998.00,,,2638,2180,9217,1,316,2,1,23,38
,102182.00,,,96923.00,,,2638,2184,9217,1,316,2,1,23,38
,67885.00,,,28169.00,,,2638,2179,9217,1,317,2,1,23,38
,0.00,,,6580.00,,,1786,2184,9217,1,319,4,1,23,38
,929561.00,,,885331.00,,,2638,2179,9217,1,319,2,1,23,38
,16368.00,,,8623.00,,,2638,2184,9217,1,319,2,1,23,38
,0.00,,,217596.00,,,1786,2184,9217,1,320,4,1,23,38
,0.00,,,16057.00,,,1798,2184,9217,1,320,4,1,23,38
,1405316.00,,,1142565.00,,,2638,2179,9217,1,320,2,1,23,38
,330970.00,,,330948.00,,,2638,2180,9217,1,320,2,1,23,38
,31964.00,,,28214.00,,,2638,2184,9217,1,320,2,1,23,38
,42500.00,,,0.00,,,2638,2179,9217,1,321,2,1,23,38
,0.00,,,105395.00,,,1786,2184,9217,1,322,4,1,23,38
,0.00,,,0.00,,,2638,2179,9217,1,334,2,1,23,38
,0.00,,,0.00,,,2638,2180,9217,1,334,2,1,23,38
,0.00,,,0.00,,,2638,2184,9217,1,334,2,1,23,38
,24532069.00,,,24222458.00,,,2638,2179,9217,1,335,2,1,23,38
,15053580.00,,,15717154.00,,,2638,2180,9217,1,335,2,1,23,38
,77227830.00,,,78464977.00,,,2638,2184,9217,1,335,2,1,23,38
,0.00,,,685001.00,,,2638,2184,9217,1,341,2,1,23,38
,0.00,,,0.00,,,2638,2179,9217,1,351,2,1,23,38
,0.00,,,0.00,,,2638,2180,9217,1,351,2,1,23,38
,0.00,,,0.00,,,2638,2184,9217,1,351,2,1,23,38
,0.00,,,3387606.00,,,1786,2184,9217,1,352,4,1,23,38
,0.00,,,92530.00,,,1798,2184,9217,1,352,4,1,23,38
,0.00,,,890563.00,,,2621,2179,9217,1,352,2,1,23,38
,58378916.00,,,51562968.00,,,2638,2179,9217,1,352,2,1,23,38
,23336277.00,,,19681357.00,,,2638,2180,9217,1,352,2,1,23,38
,9529428.00,,,9961464.00,,,2638,2184,9217,1,352,2,1,23,38
,0.00,,,40700.00,,,1786,2184,9217,1,353,4,1,23,38
,1184217.00,,,938388.00,,,2638,2179,9217,1,353,2,1,23,38
,92400.00,,,92400.00,,,2638,2180,9217,1,353,2,1,23,38
,0.00,,,0.00,,,1786,2184,9217,1,366,4,1,23,38
,0.00,,,0.00,,,2638,2179,9217,1,366,2,1,23,38
,0.00,,,0.00,,,2638,2180,9217,1,366,2,1,23,38
,0.00,,,0.00,,,2638,2184,9217,1,366,2,1,23,38
,5000.00,,,83191511.00,,,1786,2184,9217,1,367,4,1,23,38
,0.00,,,2858684.00,,,1798,2184,9217,1,367,4,1,23,38
,1462202.00,,,2579954.00,,,2638,2179,9217,1,367,2,1,23,38
,1000000.00,,,1099993.00,,,2638,2180,9217,1,367,2,1,23,38
,1110159.00,,,1497136.00,,,2638,2184,9217,1,367,2,1,23,38
,0.00,,,48207330.00,,,1786,2184,9217,1,368,4,1,23,38
,0.00,,,1873371.00,,,1798,2184,9217,1,368,4,1,23,38
,2773470.00,,,2769260.00,,,2638,2179,9217,1,368,2,1,23,38
,2221000.00,,,2320999.00,,,2638,2180,9217,1,368,2,1,23,38
,326597.00,,,571829.00,,,2638,2184,9217,1,368,2,1,23,38
,0.00,,,47659.00,,,2904,2184,9217,1,368,2,1,23,38
,0.00,,,7285429.00,,,1786,2184,9217,1,369,4,1,23,38
,0.00,,,66589.00,,,1798,2184,9217,1,369,4,1,23,38
,128178.00,,,627454.00,,,2638,2179,9217,1,369,2,1,23,38
,305805.00,,,699840.00,,,2638,2184,9217,1,369,2,1,23,38
,0.00,,,29341554.00,,,1786,2184,9217,1,370,4,1,23,38
,0.00,,,957529.00,,,1798,2184,9217,1,370,4,1,23,38
,0.00,,,21596.00,,,2621,2179,9217,1,370,2,1,23,38
,8843670.00,,,4810351.00,,,2638,2179,9217,1,370,2,1,23,38
,3076000.00,,,3970499.00,,,2638,2180,9217,1,370,2,1,23,38
